,index,RegName,State,Year,Pov,AvgAge,TotalWages,CompPerJob,TotalComp,TotalEmp,PIpercap,GDPpercap,Pop,Beneficiaries,Pct_Bene,CompPerCap,EmpPerCap,WagePerCap,d_pct_CompPerJob,d_pct_PIPerCap,d_pct_GDPPerCap,d_pct_CompPerCap,d_pct_WagePerCap,d_pct_EmpPerCap,d_pct_AvgAge,d_pct_Pov,BenePerCap,d_pct_BenePerCap,d_pct_CompPerJob_1,d_pct_PIPerCap_1,d_pct_GDPPerCap_1,d_pct_CompPerCap_1,d_pct_WagePerCap_1,d_pct_EmpPerCap_1,d_pct_AvgAge_1,d_pct_Pov_1,d_pct_BenePerCap_1
122,122,Midwest Region,Michigan,2006,9953.0,37.11,183863921,52432,231988415,5463845,33638,42206,6356423,384511,0.06049172624288849,36496.69240074174,0.8595785711555068,28925.689967454968,0.021867082440070185,0.025142474019443473,-0.01661268901884949,0.004855033020455979,0.005477701380179889,-0.009056029225072093,0.01615553121577218,-0.001103974307506972,0.06049172624288849,0.02250928405076147,-0.06978009028445042,-0.21844035823170727,-0.04873886253823312,-0.1360419327389073,-0.15431848161153794,-0.07204920773531265,-0.038694393261384574,9964.0,-0.15222883573710078
123,123,Midwest Region,Michigan,2007,9919.0,37.5,186761034,53710,234807627,5465924,34691,41925,6344814,392462,0.06185555636461526,37007.80306562178,0.8614789968626346,29435.225997168713,0.024374427830332612,0.031303882513823655,-0.0066578211628678385,0.014004300972480843,0.01761534574584167,0.002210880739585086,0.010509296685529579,-0.003416055460665146,0.06185555636461526,0.02254572991107362,0.021867082440070185,0.025142474019443473,-0.01661268901884949,0.004855033020455979,0.005477701380179889,-0.009056029225072093,0.01615553121577218,9953.0,0.02250928405076147
124,124,Midwest Region,Michigan,2008,9806.0,37.21,185408259,54713,232889820,5348702,35644,39863,6308902,406409,0.06441834094110195,36914.477352794514,0.8478023592694893,29388.356167206275,0.01867436231614228,0.02747110201493186,-0.04918306499701852,-0.002521784734472954,-0.0015923040634016061,-0.01587576440395344,-0.007733333333333259,-0.011392277447323296,0.06441834094110195,0.04143176017009753,0.024374427830332612,0.031303882513823655,-0.0066578211628678385,0.014004300972480843,0.01761534574584167,0.002210880739585086,0.010509296685529579,9919.0,0.02254572991107362
125,125,Midwest Region,Michigan,2009,9797.0,37.46,170084980,54430,215541487,5062187,33966,36676,6280063,432734,0.06890599664366424,34321.548525866696,0.8060726460865122,27083.32384563658,-0.005172445305503315,-0.047076646840983005,-0.07994882472468201,-0.07024151533142398,-0.07843352341502596,-0.04922103922774368,0.00671862402579948,-0.0009178054252498846,0.06890599664366424,0.06966425457410308,0.01867436231614228,0.02747110201493186,-0.04918306499701852,-0.002521784734472954,-0.0015923040634016061,-0.01587576440395344,-0.007733333333333259,9806.0,0.04143176017009753
126,126,Midwest Region,Michigan,2010,9751.0,37.93,172826424,55551,218909258,5042333,35204,38764,6178042,461154,0.07464403770644486,35433.43635410701,0.8161700745964499,27974.303832832473,0.020595259966929902,0.03644821291880107,0.05693096302759293,0.032396202269321606,0.03289773412872443,0.01252669788382077,0.012546716497597421,-0.0046953148923140064,0.07464403770644486,0.08327346446280903,-0.005172445305503315,-0.047076646840983005,-0.07994882472468201,-0.07024151533142398,-0.07843352341502596,-0.04922103922774368,0.00671862402579948,9797.0,0.06966425457410308
127,127,Midwest Region,Michigan,2011,9689.0,38.3,182145241,56695,228574274,5170794,37400,39756,6191220,484013,0.07817732207868562,36919.10059729746,0.8351817573919196,29419.927090298843,0.020593688682472022,0.06237927508237706,0.025590754308120855,0.04192831393329555,0.051676826923202634,0.02329377587737458,0.009754811494858906,-0.006358322223361745,0.07817732207868562,0.04733511852796912,0.020595259966929902,0.03644821291880107,0.05693096302759293,0.032396202269321606,0.03289773412872443,0.01252669788382077,0.012546716497597421,9751.0,0.08327346446280903
128,128,Midwest Region,Michigan,2012,9731.0,38.84,189698282,57638,236552710,5237081,38699,40464,6173776,501650,0.08125497264558999,38315.726064567294,0.8482784279831338,30726.460111283595,0.016632860040567854,0.034732620320855556,0.01780863265922128,0.03782934699584928,0.044409798058798744,0.01568122205172684,0.014099216710182993,0.004334812674166688,0.08125497264558999,0.03936756191017521,0.020593688682472022,0.06237927508237706,0.025590754308120855,0.04192831393329555,0.051676826923202634,0.02329377587737458,0.009754811494858906,9689.0,0.04733511852796912
129,129,Midwest Region,Michigan,2013,9840.0,38.97,195041662,57813,241749547,5326032,39214,41072,6162828,513837,0.08337681986256959,39227.04755024803,0.8642188294075382,31648.078122576193,0.0030361914015060165,0.013307837411819401,0.015025701858442098,0.023784528685298456,0.029994278805782537,0.01879147329291908,0.0033470648815652204,0.01120131538382485,0.08337681986256959,0.026113444480923897,0.016632860040567854,0.034732620320855556,0.01780863265922128,0.03782934699584928,0.044409798058798744,0.01568122205172684,0.014099216710182993,9731.0,0.03936756191017521
130,130,Midwest Region,Michigan,2014,9893.0,39.06,204332655,59020,251258525,5411500,40942,41768,6156035,513836,0.083468661240555,40814.99292970232,0.8790560807402817,33192.250368946894,0.020877657274315453,0.04406589483347778,0.01694585118815728,0.04048087935805511,0.04879197531015844,0.01716839627634026,0.002309468822170979,0.005386178861788604,0.083468661240555,0.0011015217195473603,0.0030361914015060165,0.013307837411819401,0.015025701858442098,0.023784528685298456,0.029994278805782537,0.01879147329291908,0.0033470648815652204,9840.0,0.026113444480923897
131,131,Midwest Region,Michigan,2015,9852.0,39.41,214703159,60898,263663949,5517824,42833,42401,6144601,511399,0.08322737310364009,42909.856799489506,0.8979954923029176,34941.75765033401,0.031819722128092254,0.04618728933613414,0.015155142692970802,0.05132584179042432,0.052708305762355634,0.021545168707195916,0.008960573476702427,-0.0041443444860002066,0.08322737310364009,-0.0028907632317178855,0.020877657274315453,0.04406589483347778,0.01694585118815728,0.04048087935805511,0.04879197531015844,0.01716839627634026,0.002309468822170979,9893.0,0.0011015217195473603
133,133,Midwest Region,Ohio,2006,11297.0,36.93,218062958,48898,273813359,6765479,34148,44532,7175977,409913,0.05712295343198564,38156.94490102184,0.9427955245675954,30387.912057131733,0.0385930630190523,0.04996464040832649,-0.0034016650255125347,0.040647300670831,0.036210265201074066,0.005873635242028774,-0.0016220600162206722,-0.0011494252873562871,0.05712295343198564,0.020509880171724726,-0.22688758251502517,-0.2407022622744146,0.05384306973892117,-0.14549822797351797,-0.1607173923487163,0.043758272409701204,-0.061405734585130545,11310.0,-0.32744585642044477
134,134,Midwest Region,Ohio,2007,11280.0,36.76,224980743,50318,281633912,6815552,35488,44399,7169958,417439,0.05822056419298412,39279.71572497356,0.9505707006930864,31378.251169672123,0.02904004253752701,0.039240951153800996,-0.0029866163657594758,0.02942507129080063,0.032589903204881976,0.008246937880890925,-0.00460330354725158,-0.0015048242896343877,0.05822056419298412,0.01921488114765224,0.0385930630190523,0.04996464040832649,-0.0034016650255125347,0.040647300670831,0.036210265201074066,0.005873635242028774,-0.0016220600162206722,11297.0,0.020509880171724726
135,135,Midwest Region,Ohio,2008,11386.0,37.53,226708681,51445,284228385,6749926,36681,43548,7184696,433162,0.060289537650583966,39560.2520969572,0.939486653297509,31554.38740901494,0.022397551572002072,0.03361699729486034,-0.019167098358071177,0.007142016351337155,0.005613322373843932,-0.011660413462665775,0.020946681175190607,0.009397163120567376,0.060289537650583966,0.035536815664338306,0.02904004253752701,0.039240951153800996,-0.0029866163657594758,0.02942507129080063,0.032589903204881976,0.008246937880890925,-0.00460330354725158,11280.0,0.01921488114765224
136,136,Midwest Region,Ohio,2009,11441.0,37.85,215444735,51694,270507896,6487006,35610,41593,7222988,453875,0.06283756805355346,37450.968491156294,0.8981056039411944,29827.646813202515,0.004840120517056956,-0.029197677271612044,-0.04489299164140714,-0.05331825491484021,-0.05472267844816736,-0.044046447292328206,0.008526512123634422,0.004830493588617646,0.06283756805355346,0.042263226792962794,0.022397551572002072,0.03361699729486034,-0.019167098358071177,0.007142016351337155,0.005613322373843932,-0.011660413462665775,0.020946681175190607,11386.0,0.035536815664338306
137,137,Midwest Region,Ohio,2010,11341.0,37.85,218721328,53321,275615156,6423136,36355,42668,7183738,482524,0.06716893071545761,38366.537866497914,0.8941216954181792,30446.729543866993,0.0314736719928812,0.020921089581578123,0.02584569518909441,0.02444714815740534,0.020755332612777844,-0.004435902087162602,0.0,-0.008740494712000668,0.06716893071545761,0.06892950819186283,0.004840120517056956,-0.029197677271612044,-0.04489299164140714,-0.05331825491484021,-0.05472267844816736,-0.044046447292328206,0.008526512123634422,11441.0,0.042263226792962794
138,138,Midwest Region,Ohio,2011,11309.0,38.06,228418124,54953,287338460,6528427,38816,44190,7203415,502732,0.06979078673101577,39889.19977538432,0.9062961109418242,31709.699357874008,0.030607077886761314,0.0676935772245908,0.035670760288740944,0.03968723772222371,0.04148129644556264,0.013616060974732225,0.005548216644649884,-0.0028216206683714384,0.06979078673101577,0.039033761407709644,0.0314736719928812,0.020921089581578123,0.02584569518909441,0.02444714815740534,0.020755332612777844,-0.004435902087162602,0.0,11341.0,0.06892950819186283
139,139,Midwest Region,Ohio,2012,11398.0,38.55,239295918,56214,299032135,6608784,40269,44892,7175429,521563,0.07268736127136091,41674.46085801978,0.9210298088100377,33349.35346722823,0.02294688188088001,0.03743301731244841,0.015885947046843096,0.044755500052351405,0.05170828303507946,0.01625704633434011,0.012874408828165818,0.00786983818197906,0.07268736127136091,0.04150368087279177,0.030607077886761314,0.0676935772245908,0.035670760288740944,0.03968723772222371,0.04148129644556264,0.013616060974732225,0.005548216644649884,11309.0,0.039033761407709644
140,140,Midwest Region,Ohio,2013,11468.0,38.97,244494111,57192,307186745,6682769,40687,45291,7168681,535975,0.07476619478534476,42851.22256102622,0.9322173772274146,34105.87121954513,0.017397801259472656,0.01038019320072503,0.00888799786153438,0.028236998842421368,0.022684630245090487,0.012146803838880338,0.010894941634241206,0.0061414283207579246,0.07476619478534476,0.028599655808428937,0.02294688188088001,0.03743301731244841,0.015885947046843096,0.044755500052351405,0.05170828303507946,0.01625704633434011,0.012874408828165818,11398.0,0.04150368087279177
141,141,Midwest Region,Ohio,2014,11505.0,39.0,255021943,58497,318505496,6767891,42164,46364,7156690,540581,0.075535058805118,44504.58186675684,0.9456733489923415,35634.06309341329,0.022817876626101574,0.036301521370462275,0.023691241085425307,0.03858371376396552,0.0448072961992656,0.014434371310420469,0.0007698229407235857,0.0032263690268572454,0.075535058805118,0.010283578320130715,0.017397801259472656,0.01038019320072503,0.00888799786153438,0.028236998842421368,0.022684630245090487,0.012146803838880338,0.010894941634241206,11468.0,0.028599655808428937
142,142,Midwest Region,Ohio,2015,11435.0,38.75,265272944,59801,330445407,6886299,43597,47109,7141994,542894,0.0760143455735191,46267.94799883618,0.9641983737314818,37142.70048392648,0.022291741456826886,0.033986339057015424,0.016068501423518233,0.03962212559054512,0.04233694559495915,0.019589242690279507,-0.0064102564102563875,-0.006084311169056944,0.0760143455735191,0.006345222681797047,0.022817876626101574,0.036301521370462275,0.023691241085425307,0.03858371376396552,0.0448072961992656,0.014434371310420469,0.0007698229407235857,11505.0,0.010283578320130715
144,144,Midwest Region,Wisconsin,2006,5471.0,36.99,108721948,46893,137254333,3552031,36133,45515,3519942,168202,0.047785446464742885,38993.3507427111,1.0091163433942945,30887.42598599636,0.033887468030690426,0.05735522195885645,0.008508563958254944,0.041645946972960646,0.046379863601296645,0.009862854347501226,-0.005645161290322553,0.00569852941176463,0.047785446464742885,0.03261507206336689,-0.24155114462968852,-0.21616166249971325,-0.04198773058226668,-0.1909223785480001,-0.20527135304636523,0.03636430748178743,-0.039999999999999925,5440.0,-0.39121824625141033
145,145,Midwest Region,Wisconsin,2007,5458.0,36.9,113090028,48498,142632548,3591866,37573,45464,3544060,173600,0.04898336935604928,40245.522931327345,1.0134890492824613,31909.73854844444,0.03422685688695548,0.039852766169429676,-0.0011205097220696736,0.03211245416887665,0.03309801739101115,0.004333202922329749,-0.0024330900243310083,-0.0023761652348748274,0.04898336935604928,0.025068780976865934,0.033887468030690426,0.05735522195885645,0.008508563958254944,0.041645946972960646,0.046379863601296645,0.009862854347501226,-0.005645161290322553,5471.0,0.03261507206336689
146,146,Midwest Region,Wisconsin,2008,5548.0,37.3,115979713,49963,146547111,3581493,38873,44622,3563409,181249,0.05086393394639796,41125.53765228746,1.0050749156215297,32547.40418514967,0.030207431234277715,0.03459931333670463,-0.018520147809255705,0.021866151980723947,0.01998341778128787,-0.008302145609652811,0.01084010840108407,0.016489556614144307,0.05086393394639796,0.038391899435893606,0.03422685688695548,0.039852766169429676,-0.0011205097220696736,0.03211245416887665,0.03309801739101115,0.004333202922329749,-0.0024330900243310083,5458.0,0.025068780976865934
147,147,Midwest Region,Wisconsin,2009,5545.0,38.1,110679810,50780,142381468,3456797,38012,43215,3583245,192730,0.05378644217741182,39735.342685191776,0.9647113161394211,30888.150266029814,0.016352100554410276,-0.022149049468782933,-0.03153153153153154,-0.03380369100216141,-0.05097960837924276,-0.04015979192670249,0.02144772117962468,-0.00054073540014421,0.05378644217741182,0.05745737705018428,0.030207431234277715,0.03459931333670463,-0.018520147809255705,0.021866151980723947,0.01998341778128787,-0.008302145609652811,0.01084010840108407,5548.0,0.038391899435893606
148,148,Midwest Region,Wisconsin,2010,5626.0,38.44,112526318,51613,143679103,3429264,38597,44126,3570180,203488,0.05699656599947341,40244.21821868925,0.9605297211905283,31518.387868398793,0.01640409610082716,0.015389876880985032,0.021080643295152246,0.012806622495472375,0.02040386351856438,-0.0043345557152026926,0.008923884514435487,0.014607754733994671,0.05699656599947341,0.059682769339402864,0.016352100554410276,-0.022149049468782933,-0.03153153153153154,-0.03380369100216141,-0.05097960837924276,-0.04015979192670249,0.02144772117962468,5545.0,0.05745737705018428
149,149,Midwest Region,Wisconsin,2011,5676.0,38.28,117021337,53257,149806989,3478202,40749,44905,3592939,209507,0.05831075896362282,41694.83228075957,0.9680659760714,32569.809005941934,0.03185244027667444,0.05575562867580386,0.017653990844400225,0.036045278707803385,0.033358975780525935,0.007845936168982881,-0.004162330905306932,0.00888730892285805,0.05831075896362282,0.02305740602269868,0.01640409610082716,0.015389876880985032,0.021080643295152246,0.012806622495472375,0.02040386351856438,-0.0043345557152026926,0.008923884514435487,5626.0,0.059682769339402864
150,150,Midwest Region,Wisconsin,2012,5628.0,38.27,121277538,54591,155183692,3500831,42537,45380,3584341,217322,0.06063095001284755,43294.90190804948,0.9767014354940001,33835.379502117685,0.025048350451583934,0.043878377383494094,0.010577886649593582,0.038375730030896005,0.03885716664610661,0.008920321172369405,-0.0002612330198537016,-0.008456659619450302,0.06063095001284755,0.039790102040554665,0.03185244027667444,0.05575562867580386,0.017653990844400225,0.036045278707803385,0.033358975780525935,0.007845936168982881,-0.004162330905306932,5676.0,0.02305740602269868
151,151,Midwest Region,Wisconsin,2013,5625.0,38.54,124749031,55168,158665550,3541457,42728,45582,3584970,222467,0.0620554704781351,44258.543307196436,0.9878623809962147,34797.78938178004,0.010569507794325084,0.004490208524343453,0.00445130013221684,0.02225761825707684,0.028443891980053593,0.01142718244963925,0.007055134570159272,-0.0005330490405117683,0.0620554704781351,0.023494938888236172,0.025048350451583934,0.043878377383494094,0.010577886649593582,0.038375730030896005,0.03885716664610661,0.008920321172369405,-0.0002612330198537016,5628.0,0.039790102040554665
152,152,Midwest Region,Wisconsin,2014,5742.0,38.77,129381080,56276,163990926,3586324,44414,46469,3581507,224129,0.0625795230890237,45788.246679400596,1.0013449645637995,36124.75977291124,0.02008410672853822,0.03945890282718589,0.0194594357421789,0.03456289470682661,0.03813375546855835,0.0136482407134364,0.0059678256357031945,0.02079999999999993,0.0625795230890237,0.008444905934171354,0.010569507794325084,0.004490208524343453,0.00445130013221684,0.02225761825707684,0.028443891980053593,0.01142718244963925,0.007055134570159272,5625.0,0.023494938888236172
153,153,Midwest Region,Wisconsin,2015,5736.0,38.79,135407949,57767,170171228,3636743,45942,46893,3574577,225166,0.0629909496983839,47605.97631551929,1.0173911486589882,37880.83149418799,0.02649442035681293,0.03440356644301357,0.009124362478211356,0.039698607567266064,0.04861130516343448,0.016024631533627876,0.0005158627805001981,-0.0010449320794148065,0.0629909496983839,0.0065744606071047595,0.02008410672853822,0.03945890282718589,0.0194594357421789,0.03456289470682661,0.03813375546855835,0.0136482407134364,0.0059678256357031945,5742.0,0.008444905934171354
155,155,Midwest Region,Iowa,2006,2913.0,37.2,52642497,41829,65728584,1968350,34434,45908,1836234,86865,0.04730606229924944,35795.32020428769,1.0719494356383772,28668.730129166543,0.034603017561216864,0.055966144315986455,0.007770997058436091,0.06409374992228356,0.06645997709061979,0.029910151210349456,0.00188526797737687,0.003790489317711865,0.04730606229924944,0.035634563572110034,-0.30011944535807644,-0.29021374776892606,-0.028554368455846246,-0.2933816957859602,-0.2903496985571318,0.023026788945740284,-0.04279453467388494,2902.0,-0.2748428942004194
156,156,Midwest Region,Iowa,2007,2965.0,37.55,55506496,43737,69254312,1997501,36681,47504,1838195,88151,0.0479551951778783,37675.171567760764,1.086664363682852,30196.195724610283,0.04561428673886536,0.06525527095312778,0.03476518253899097,0.05251667963143136,0.053279848411902586,0.01372725947256237,0.009408602150537515,0.017851012701682212,0.0479551951778783,0.013721980800738942,0.034603017561216864,0.055966144315986455,0.007770997058436091,0.06409374992228356,0.06645997709061979,0.029910151210349456,0.00188526797737687,2913.0,0.035634563572110034
157,157,Midwest Region,Iowa,2008,2986.0,37.31,57456064,45215,71921854,2001992,38787,46413,1845388,90364,0.04896748000962399,38973.83856403098,1.0848623704066571,31134.950481958265,0.03379289846125699,0.05741392001308587,-0.0229664870326709,0.0344701017202933,0.031088510814721193,-0.0016582795354469493,-0.006391478029294184,0.007082630691399583,0.04896748000962399,0.021108971155072265,0.04561428673886536,0.06525527095312778,0.03476518253899097,0.05251667963143136,0.053279848411902586,0.01372725947256237,0.009408602150537515,2965.0,0.013721980800738942
158,158,Midwest Region,Iowa,2009,2987.0,37.07,56106972,45819,70902308,1965704,37365,45195,1850407,93967,0.050781800976758086,38317.14212062535,1.0623089947238635,30321.422260075757,0.013358398761472934,-0.03666176811818389,-0.026242647534095997,-0.016849673206469684,-0.026129099590311622,-0.020789158420472797,-0.006432591798445464,0.0003348961821836305,0.050781800976758086,0.03705154863549254,0.03379289846125699,0.05741392001308587,-0.0229664870326709,0.0344701017202933,0.031088510814721193,-0.0016582795354469493,-0.006391478029294184,2986.0,0.021108971155072265
159,159,Midwest Region,Iowa,2010,2977.0,37.32,57257622,46922,72124958,1951933,37946,45884,1865474,97646,0.052343801092912576,38663.07329933304,1.04634693380878,30693.3369213401,0.02407298282371939,0.015549310852402076,0.015245049231109586,0.009028104904553302,0.0122657393203498,-0.01502581734162256,0.00674399784192059,-0.0033478406427853713,0.052343801092912576,0.030759053166889316,0.013358398761472934,-0.03666176811818389,-0.026242647534095997,-0.016849673206469684,-0.026129099590311622,-0.020789158420472797,-0.006432591798445464,2987.0,0.03705154863549254
160,160,Midwest Region,Iowa,2011,3027.0,37.67,59438594,47900,74390293,1977990,40857,46520,1880201,100120,0.053249625970840354,39565.074691482456,1.0520098649027418,31612.893515108226,0.020843101317079338,0.07671427818478893,0.013861040885711828,0.02332979029282134,0.029959485869025526,0.0054120969928666,0.00937834941050375,0.016795431642593117,0.053249625970840354,0.017305294208953104,0.02407298282371939,0.015549310852402076,0.015245049231109586,0.009028104904553302,0.0122657393203498,-0.01502581734162256,0.00674399784192059,2977.0,0.030759053166889316
161,161,Midwest Region,Iowa,2012,3010.0,37.83,62195718,49688,78084408,1994470,42580,47995,1880928,103105,0.05481602698242569,41513.767672127804,1.0603648837169737,33066.50653294544,0.03732776617954081,0.04217147612404237,0.03170679277730004,0.04925285737081797,0.04598165040294422,0.007941958619374967,0.00424741173347476,-0.00561612157251401,0.05481602698242569,0.029416188058167814,0.020843101317079338,0.07671427818478893,0.013861040885711828,0.02332979029282134,0.029959485869025526,0.0054120969928666,0.00937834941050375,3027.0,0.017305294208953104
162,162,Midwest Region,Iowa,2013,3066.0,38.11,64024751,50189,79968961,2020217,43189,48147,1885505,105488,0.055946815309426384,42412.48949220501,1.0714461112540141,33956.28810318721,0.010082917404604652,0.014302489431658127,0.0031669965621419216,0.021648765469210796,0.026908847154907267,0.010450390905248241,0.007401533174729025,0.018604651162790642,0.055946815309426384,0.020628790323735657,0.03732776617954081,0.04217147612404237,0.03170679277730004,0.04925285737081797,0.04598165040294422,0.007941958619374967,0.00424741173347476,3010.0,0.029416188058167814
163,163,Midwest Region,Iowa,2014,3078.0,38.38,67157668,52389,84248432,2038226,44442,49144,1889823,106499,0.05635395484127349,44580.064905549356,1.0785274599790562,35536.48569204629,0.0438343063221025,0.02901201694876021,0.020707416869171436,0.05110700737674745,0.046536228696644866,0.006609150614914405,0.007084754657570302,0.00391389432485334,0.05635395484127349,0.00727726019068875,0.010082917404604652,0.014302489431658127,0.0031669965621419216,0.021648765469210796,0.026908847154907267,0.010450390905248241,0.007401533174729025,3066.0,0.020628790323735657
164,164,Midwest Region,Iowa,2015,3100.0,38.32,70123638,53566,87082883,2064932,45930,49532,1892226,106752,0.05641609406064603,46021.396492807944,1.0912713386244561,37058.806928982056,0.02246654832121253,0.03348184150128253,0.007895165228715584,0.032331303023275026,0.04283826065773533,0.011815998310926057,-0.0015633142261595179,0.007147498375568606,0.05641609406064603,0.0011026594237717458,0.0438343063221025,0.02901201694876021,0.020707416869171436,0.05110700737674745,0.046536228696644866,0.006609150614914405,0.007084754657570302,3078.0,0.00727726019068875
166,166,Midwest Region,Kansas,2006,2719.0,36.18,52067815,44503,63854314,1797453,35353,43593,1710529,76925,0.04497146789092731,37330.1557588325,1.050817027948664,30439.597925554026,0.04332434650099626,0.09560555348952526,0.04449396204715361,0.06277597267316071,0.07471421725475325,0.018641825360750097,0.00221606648199435,0.009654660230226542,0.04497146789092731,0.022546323003266977,-0.2036926408542732,-0.2974526453298497,-0.1573932003553259,-0.23676499298311016,-0.2357164997728236,-0.05469305534634428,-0.0579331941544885,2693.0,-0.22043728886079061
167,167,Midwest Region,Kansas,2007,2720.0,36.11,55404970,46429,68163092,1847146,37865,45313,1719699,79019,0.045949320200802585,39636.64106334888,1.0741100622841555,32217.82998071174,0.0432779812596904,0.07105479025825256,0.0394558759433854,0.06178611520983668,0.05841838185598669,0.022166593913083732,-0.001934770591487056,0.00036778227289446797,0.045949320200802585,0.02174383794291379,0.04332434650099626,0.09560555348952526,0.04449396204715361,0.06277597267316071,0.07471421725475325,0.018641825360750097,0.00221606648199435,2719.0,0.022546323003266977
168,168,Midwest Region,Kansas,2008,2716.0,35.69,57582460,48295,71347438,1861559,41179,46050,1734943,83089,0.04789148692493068,41123.79369235762,1.072979919225012,33189.82813844605,0.04019039824247783,0.08752145781064313,0.016264648114227676,0.03751964316632983,0.030169572510508225,-0.0010521669043302984,-0.011631127111603523,-0.0014705882352941124,0.04789148692493068,0.04226758340799508,0.0432779812596904,0.07105479025825256,0.0394558759433854,0.06178611520983668,0.05841838185598669,0.022166593913083732,-0.001934770591487056,2720.0,0.02174383794291379
169,169,Midwest Region,Kansas,2009,2737.0,36.21,55603680,48119,68723029,1818445,39204,43770,1746250,88603,0.05073901216893343,39354.63364352183,1.0413428775948461,31841.76377952756,-0.003644269593125582,-0.04796133951771531,-0.04951140065146575,-0.04302035123682091,-0.040616792388778133,-0.029485213155728607,0.014569907537125282,0.0077319587628865705,0.05073901216893343,0.05945785831344552,0.04019039824247783,0.08752145781064313,0.016264648114227676,0.03751964316632983,0.030169572510508225,-0.0010521669043302984,-0.011631127111603523,2716.0,0.04226758340799508
170,170,Midwest Region,Kansas,2010,2766.0,36.44,56102260,49733,70061672,1802671,39206,44244,1750063,92856,0.053058661316764025,40033.79992605981,1.0300606321029586,32057.280223626236,0.033541844177975344,5.101520253036895e-05,0.01082933516106932,0.017257593824654416,0.006768357607038089,-0.010834323386304523,0.006351836509251418,0.010595542564852067,0.053058661316764025,0.04571727057096453,-0.003644269593125582,-0.04796133951771531,-0.04951140065146575,-0.04302035123682091,-0.040616792388778133,-0.029485213155728607,0.014569907537125282,2737.0,0.05945785831344552
171,171,Midwest Region,Kansas,2011,2807.0,36.71,58121170,51178,72583965,1820268,42521,45469,1764655,96183,0.05450527156866356,41132.09947553488,1.0315149420141614,32936.27932938733,0.029055154525164273,0.08455338468601736,0.027687370038875336,0.027434306798344688,0.02741964070655234,0.0014118682588943887,0.007409440175631277,0.014822848879248118,0.05450527156866356,0.027264356393448486,0.033541844177975344,5.101520253036895e-05,0.01082933516106932,0.017257593824654416,0.006768357607038089,-0.010834323386304523,0.006351836509251418,2766.0,0.04571727057096453
172,172,Midwest Region,Kansas,2012,2828.0,36.91,60590986,52263,74912512,1841656,44811,45498,1767332,99290,0.056180728917939585,42387.34544499845,1.0420543508520188,34283.87309232221,0.021200515846652834,0.05385574186872377,0.0006377971804965021,0.03051743007210672,0.04091517895685581,0.010217407822787239,0.00544810678289287,0.007481296758104827,0.056180728917939585,0.030739363387362495,0.029055154525164273,0.08455338468601736,0.027687370038875336,0.027434306798344688,0.02741964070655234,0.0014118682588943887,0.007409440175631277,2807.0,0.027264356393448486
173,173,Midwest Region,Kansas,2013,2830.0,36.69,61872549,53355,77265734,1869343,45867,45440,1764802,101223,0.057356575978495035,43781.5312992619,1.0592366735758458,35059.201542156006,0.02089432294357385,0.023565642364598016,-0.0012747813090685511,0.032891558544814625,0.022614960910219528,0.01648889303113421,-0.005960444324031422,0.0007072135785006761,0.057356575978495035,0.020929722401305195,0.021200515846652834,0.05385574186872377,0.0006377971804965021,0.03051743007210672,0.04091517895685581,0.010217407822787239,0.00544810678289287,2828.0,0.030739363387362495
174,174,Midwest Region,Kansas,2014,2851.0,37.17,64438291,54448,80138691,1895260,46443,45927,1765896,100894,0.057134735001381734,45381.31973796871,1.0732568622387728,36490.422425782715,0.02048542779495821,0.012558048269998068,0.010717429577464799,0.036540257757813555,0.04082297430264559,0.013236124666639926,0.013082583810302584,0.007420494699646563,0.057134735001381734,-0.003867751401277486,0.02089432294357385,0.023565642364598016,-0.0012747813090685511,0.032891558544814625,0.022614960910219528,0.01648889303113421,-0.005960444324031422,2830.0,0.020929722401305195
175,175,Midwest Region,Kansas,2015,2849.0,37.11,66665902,56112,83131233,1913784,47241,46132,1765674,100680,0.05702071843386718,47081.86958634493,1.0838829817961866,37756.631178801974,0.030561269468116325,0.01718235256120404,0.004463605286650463,0.03747246352012623,0.03469975595910357,0.009900816786065691,-0.0016142050040355294,-0.00070150824272186,0.05702071843386718,-0.0019955735772957395,0.02048542779495821,0.012558048269998068,0.010717429577464799,0.036540257757813555,0.04082297430264559,0.013236124666639926,0.013082583810302584,2851.0,-0.003867751401277486
177,177,Midwest Region,Minnesota,2006,5145.0,36.37,116907328,50638,143158628,3500704,39407,51598,3282443,136319,0.04152973867329913,43613.43913664304,1.0664934623388738,35615.95068063634,0.022370280637997064,0.0432031767041694,-0.012402863377100615,0.03319030719674587,0.044404151058949015,0.013265204465411351,-0.012221618685497093,0.006258556620379441,0.04152973867329913,0.04052120702187478,-0.1173011120615911,-0.20037679134649988,0.13253273215988903,-0.10342564785970143,-0.09680252585898697,-0.028925229428117927,-0.007814605227701388,5113.0,-0.3000362046162365
178,178,Midwest Region,Minnesota,2007,5188.0,36.4,123653666,53331,151642948,3546917,41258,51351,3301123,141089,0.04273969797550712,45936.77606075266,1.0744576921247708,37458.06078719272,0.053181405268770465,0.046971350267718925,-0.004787007248342912,0.05327112399530076,0.05172149195382558,0.007467678018795443,0.000824855650261247,0.008357628765792047,0.04273969797550712,0.02913476802072723,0.022370280637997064,0.0432031767041694,-0.012402863377100615,0.03319030719674587,0.044404151058949015,0.013265204465411351,-0.012221618685497093,5145.0,0.04052120702187478
